,timestamp,Ask,Bid,By on,Profits by Link,Volume,Total Profits in USDT,Cumulative of Total Profits in USDT
498,2021-08-20 00:32:06,27.3122,27.313,Huobi,0.0007999999999981355,0.79,0.0006319999999985271,11.123734384438782
499,2021-08-20 00:32:06,27.3121,27.313,Huobi,0.0008999999999979025,3.11,0.0027989999999934764,11.126533384438776
500,2021-08-20 00:32:20,27.3106,27.314,Huobi,0.0033999999999991815,1.674,0.005691599999998629,11.132224984438775
501,2021-08-20 00:32:20,27.3106,27.313,Huobi,0.0023999999999979593,1.831,0.004394399999996263,11.136619384438772
502,2021-08-20 00:32:20,27.3106,27.312,Huobi,0.00140000000000029,6.485000000000001,0.009079000000001882,11.145698384438774
503,2021-08-20 00:32:23,27.33,27.3326,Binance,0.002600000000001046,9.99,0.02597400000001045,11.171672384438784
504,2021-08-20 00:32:25,27.348,27.3501,Binance,0.002100000000002211,10.0,0.021000000000022112,11.192672384438806
505,2021-08-20 00:32:26,27.353,27.3545,Binance,0.0015000000000000568,10.0,0.015000000000000568,11.207672384438807
506,2021-08-20 00:32:31,27.296,27.2975,Binance,0.0015000000000000568,4.48,0.006720000000000255,11.214392384438806
507,2021-08-20 00:32:31,27.296,27.297,Binance,0.0010000000000012221,3.08,0.003080000000003764,11.21747238443881
508,2021-08-20 00:32:33,27.298,27.3007,Binance,0.002700000000000813,0.401,0.001082700000000326,11.21855508443881
509,2021-08-20 00:32:40,27.306,27.3066,Binance,0.0005999999999986017,25.66,0.015395999999964119,11.233951084438774
510,2021-08-20 00:32:54,27.292,27.2927,Binance,0.0006999999999983686,2.5,0.0017499999999959215,11.23570108443877
511,2021-08-20 00:33:06,27.3,27.3004,Binance,0.00039999999999906777,15.06,0.006023999999985961,11.241725084438755
512,2021-08-20 00:33:06,27.3,27.3003,Binance,0.0002999999999993008,95.0,0.02849999999993358,11.270225084438689
513,2021-08-20 00:33:16,27.312,27.3176,Binance,0.005599999999997607,21.49,0.12034399999994856,11.390569084438637
514,2021-08-20 00:33:16,27.312,27.3151,Binance,0.0030999999999998806,1.314,0.0040733999999998435,11.394642484438636
515,2021-08-20 00:33:36,27.3119,27.312,Huobi,9.999999999976694e-05,4.76,0.0004759999999988906,11.395118484438635
516,2021-08-20 00:33:40,27.298,27.299,Huobi,0.0010000000000012221,100.35,0.10035000000012263,11.495468484438758
517,2021-08-20 00:33:40,27.298,27.301,Huobi,0.0030000000000001137,53.722,0.1611660000000061,11.656634484438765
518,2021-08-20 00:33:40,27.298,27.305,Huobi,0.0070000000000014495,30.253,0.21177100000004384,11.868405484438808
519,2021-08-20 00:33:40,27.298,27.304,Huobi,0.006000000000000227,36.613,0.2196780000000083,12.088083484438817
520,2021-08-20 00:33:40,27.298,27.302,Huobi,0.004000000000001336,53.604,0.2144160000000716,12.302499484438888
521,2021-08-20 00:33:41,27.298,27.301,Huobi,0.0030000000000001137,1.124,0.003372000000000128,12.305871484438889
522,2021-08-20 00:33:42,27.2979,27.299,Huobi,0.001100000000000989,1.65,0.001815000000001632,12.307686484438891
523,2021-08-20 00:33:42,27.2979,27.298,Huobi,9.999999999976694e-05,72.081,0.007208099999983201,12.314894584438875
524,2021-08-20 00:33:53,27.288,27.2888,Binance,0.0007999999999981355,1.27,0.001015999999997632,12.315910584438873
525,2021-08-20 00:33:53,27.288,27.2887,Binance,0.0006999999999983686,18.73,0.013110999999969444,12.329021584438843
526,2021-08-20 00:34:04,27.3016,27.305,Huobi,0.0033999999999991815,13.961,0.04746739999998857,12.376488984438831
527,2021-08-20 00:34:13,27.316,27.3168,Binance,0.0008000000000016882,1.14,0.0009120000000019245,12.377400984438832
528,2021-08-20 00:34:13,27.316,27.3167,Binance,0.0007000000000019213,0.41,0.0002870000000007877,12.377687984438833
529,2021-08-20 00:34:34,27.28,27.282,Huobi,0.0019999999999988916,1.243,0.0024859999999986226,12.380173984438832
530,2021-08-20 00:34:34,27.28,27.281,Huobi,0.0009999999999976694,72.977,0.07297699999982993,12.453150984438661
531,2021-08-20 00:34:35,27.2797,27.28,Huobi,0.00030000000000285354,35.539,0.010661700000101412,12.463812684438762
532,2021-08-20 00:34:35,27.2796,27.28,Huobi,0.0004000000000026205,54.72,0.021888000000143393,12.485700684438905
533,2021-08-20 00:34:36,27.2796,27.28,Huobi,0.0004000000000026205,33.779,0.013511600000088518,12.499212284438993
534,2021-08-20 00:34:36,27.2793,27.28,Huobi,0.0007000000000019213,55.74,0.03901800000010709,12.5382302844391
535,2021-08-20 00:34:38,27.2797,27.28,Huobi,0.00030000000000285354,55.74,0.016722000000159058,12.55495228443926
536,2021-08-20 00:34:39,27.277,27.2771,Binance,9.999999999976694e-05,9.03,0.0009029999999978954,12.555855284439257
537,2021-08-20 00:34:49,27.25,27.26,Huobi,0.010000000000001563,13.937,0.13937000000002178,12.69522528443928
538,2021-08-20 00:34:49,27.25,27.258,Huobi,0.007999999999999119,17.818,0.14254399999998432,12.837769284439265
539,2021-08-20 00:34:49,27.25,27.255,Huobi,0.004999999999999005,91.639,0.4581949999999088,13.295964284439174
540,2021-08-20 00:34:49,27.25,27.253,Huobi,0.0030000000000001137,155.716,0.4671480000000177,13.763112284439192
541,2021-08-20 00:34:49,27.25,27.252,Huobi,0.0019999999999988916,83.836,0.16767199999990706,13.930784284439099
542,2021-08-20 00:34:49,27.25,27.251,Huobi,0.0010000000000012221,225.731,0.22573100000027588,14.156515284439374
543,2021-08-20 00:34:50,27.25,27.253,Huobi,0.0030000000000001137,23.21,0.06963000000000265,14.226145284439376
544,2021-08-20 00:34:50,27.25,27.251,Huobi,0.0010000000000012221,184.21,0.18421000000022514,14.410355284439602
545,2021-08-20 00:34:51,27.248,27.25,Huobi,0.0019999999999988916,7.42,0.014839999999991775,14.425195284439594
546,2021-08-20 00:34:51,27.2483,27.25,Huobi,0.0016999999999995907,95.0,0.16149999999996112,14.586695284439555
547,2021-08-20 00:34:51,27.2499,27.25,Huobi,9.999999999976694e-05,23.51,0.002350999999994521,14.589046284439549
548,2021-08-20 00:34:52,27.25,27.252,Huobi,0.0019999999999988916,39.93,0.07985999999995574,14.668906284439505
549,2021-08-20 00:34:52,27.25,27.251,Huobi,0.0010000000000012221,0.975,0.0009750000000011916,14.669881284439505
550,2021-08-20 00:34:52,27.25,27.259,Huobi,0.009000000000000341,13.183,0.1186470000000045,14.78852828443951
551,2021-08-20 00:34:52,27.25,27.254,Huobi,0.004000000000001336,204.0,0.8160000000002725,15.604528284439782
552,2021-08-20 00:34:53,27.25,27.252,Huobi,0.0019999999999988916,1.653,0.0033059999999981676,15.60783428443978
553,2021-08-20 00:34:53,27.25,27.251,Huobi,0.0010000000000012221,48.454,0.04845400000005922,15.65628828443984
554,2021-08-20 00:35:14,27.2654,27.266,Huobi,0.0005999999999986017,0.43,0.0002579999999993987,15.65654628443984
555,2021-08-20 00:35:33,27.2347,27.241,Huobi,0.006299999999999528,1.58,0.009953999999999255,15.666500284439838
556,2021-08-20 00:35:39,27.2631,27.266,Huobi,0.002899999999996794,10.0,0.02899999999996794,15.695500284439806
557,2021-08-20 00:36:05,27.229,27.2291,Binance,9.999999999976694e-05,0.73,7.299999999982986e-05,15.695573284439806
558,2021-08-20 00:36:05,27.229,27.2294,Binance,0.00039999999999906777,20.1,0.008039999999981264,15.703613284439788
559,2021-08-20 00:36:28,27.2473,27.251,Huobi,0.003700000000002035,0.22,0.0008140000000004477,15.704427284439788
560,2021-08-20 00:36:28,27.2505,27.251,Huobi,0.0005000000000023874,10.161999999999999,0.0050810000000242606,15.709508284439812
561,2021-08-20 00:36:29,27.2505,27.251,Huobi,0.0005000000000023874,10.382,0.005191000000024786,15.714699284439837
562,2021-08-20 00:36:30,27.2505,27.251,Huobi,0.0005000000000023874,10.382,0.005191000000024786,15.719890284439861
563,2021-08-20 00:36:31,27.2505,27.251,Huobi,0.0005000000000023874,10.382,0.005191000000024786,15.725081284439886
564,2021-08-20 00:36:32,27.244,27.2443,Binance,0.0002999999999993008,3.762,0.0011285999999973697,15.726209884439884
565,2021-08-20 00:36:41,27.2505,27.251,Huobi,0.0005000000000023874,22.164289352488947,0.011082144676297388,15.737292029116182
566,2021-08-20 00:37:00,27.257,27.2572,Binance,0.00019999999999953388,1.0,0.00019999999999953388,15.737492029116181
567,2021-08-20 00:37:00,27.257,27.2571,Binance,9.999999999976694e-05,0.41,4.099999999990444e-05,15.73753302911618
568,2021-08-20 00:37:01,27.257,27.2571,Binance,9.999999999976694e-05,1.76,0.00017599999999958981,15.73770902911618
569,2021-08-20 00:37:13,27.2558,27.256,Huobi,0.00019999999999953388,0.28,5.5999999999869495e-05,15.737765029116181
570,2021-08-20 00:37:18,27.282,27.2835,Binance,0.0015000000000000568,55.308,0.08296200000000314,15.820727029116185
571,2021-08-20 00:37:21,27.269,27.2727,Binance,0.003700000000002035,6.32,0.023384000000012863,15.844111029116197
572,2021-08-20 00:37:23,27.2521,27.253,Huobi,0.0009000000000014552,5.46,0.004914000000007945,15.849025029116206
573,2021-08-20 00:37:30,27.272,27.2774,Binance,0.005400000000001626,3.66,0.01976400000000595,15.868789029116211
574,2021-08-20 00:37:32,27.273,27.2775,Binance,0.0045000000000001705,1.652,0.0074340000000002815,15.876223029116211
575,2021-08-20 00:37:32,27.274,27.2775,Binance,0.0034999999999989484,95.0,0.3324999999999001,16.20872302911611
576,2021-08-20 00:37:32,27.275,27.2775,Binance,0.002500000000001279,13.372,0.0334300000000171,16.24215302911613
577,2021-08-20 00:37:32,27.276,27.2775,Binance,0.0015000000000000568,95.0,0.1425000000000054,16.384653029116134
578,2021-08-20 00:37:32,27.277,27.2775,Binance,0.0004999999999988347,50.54599999999999,0.025272999999941096,16.409926029116075
579,2021-08-20 00:37:33,27.277,27.2775,Binance,0.0004999999999988347,1.0,0.0004999999999988347,16.410426029116074
580,2021-08-20 00:37:34,27.277,27.2775,Binance,0.0004999999999988347,37.599,0.018799499999956185,16.42922552911603
581,2021-08-20 00:37:37,27.277,27.2779,Binance,0.0008999999999979025,1.28,0.0011519999999973151,16.43037752911603
582,2021-08-20 00:37:37,27.277,27.2775,Binance,0.0004999999999988347,72.041,0.03602049999991605,16.466398029115947
583,2021-08-20 00:37:38,27.279,27.2796,Binance,0.0005999999999986017,8.52,0.005111999999988086,16.471510029115937
584,2021-08-20 00:37:45,27.316,27.3162,Binance,0.00019999999999953388,7.855,0.0015709999999963388,16.47308102911593
585,2021-08-20 00:37:46,27.312,27.3162,Binance,0.004199999999997317,14.248,0.05984159999996177,16.532922629115895
586,2021-08-20 00:37:46,27.313,27.3162,Binance,0.0031999999999996476,5.741999999999999,0.018374399999997973,16.551297029115894
587,2021-08-20 00:37:49,27.295,27.2962,Binance,0.0011999999999972033,5.0,0.0059999999999860165,16.55729702911588
588,2021-08-20 00:37:55,27.3015,27.304,Huobi,0.0024999999999977263,1.099,0.002747499999997501,16.560044529115878
589,2021-08-20 00:37:55,27.3015,27.303,Huobi,0.0015000000000000568,7.7509999999999994,0.01162650000000044,16.57167102911588
590,2021-08-20 00:37:56,27.3015,27.306,Huobi,0.0045000000000001705,1.099,0.004945500000000188,16.57661652911588
591,2021-08-20 00:37:56,27.3015,27.304,Huobi,0.0024999999999977263,7.7509999999999994,0.019377499999982374,16.595994029115865
592,2021-08-20 00:37:59,27.301,27.3013,Binance,0.00030000000000285354,9.99,0.002997000000028507,16.598991029115894
593,2021-08-20 00:38:00,27.301,27.3013,Binance,0.00030000000000285354,9.99,0.002997000000028507,16.601988029115923
594,2021-08-20 00:38:08,27.3093,27.31,Huobi,0.0006999999999983686,0.37,0.0002589999999993964,16.602247029115922
595,2021-08-20 00:38:10,27.3069,27.307,Huobi,9.999999999976694e-05,106.877,0.01068769999997509,16.612934729115896
596,2021-08-20 00:38:10,27.3069,27.308,Huobi,0.001100000000000989,54.895,0.0603845000000543,16.67331922911595
597,2021-08-20 00:38:10,27.3069,27.31,Huobi,0.0030999999999998806,61.225,0.1897974999999927,16.863116729115944
598,2021-08-20 00:38:12,27.3069,27.311,Huobi,0.004100000000001103,302.069,1.2384829000003332,18.10159962911628
599,2021-08-20 00:38:12,27.3069,27.31,Huobi,0.0030999999999998806,131.602,0.4079661999999843,18.509565829116262
600,2021-08-20 00:38:12,27.3069,27.309,Huobi,0.002100000000002211,0.586,0.0012306000000012957,18.51079642911626
601,2021-08-20 00:38:12,27.3069,27.308,Huobi,0.001100000000000989,380.0,0.41800000000037585,18.928796429116638
602,2021-08-20 00:38:12,27.3069,27.307,Huobi,9.999999999976694e-05,54.894,0.005489399999987207,18.934285829116625
603,2021-08-20 00:38:13,27.3069,27.307,Huobi,9.999999999976694e-05,54.894,0.005489399999987207,18.939775229116613
604,2021-08-20 00:38:13,27.3069,27.308,Huobi,0.001100000000000989,16.75,0.018425000000016567,18.958200229116628
605,2021-08-20 00:38:13,27.3069,27.309,Huobi,0.002100000000002211,0.586,0.0012306000000012957,18.959430829116627
606,2021-08-20 00:38:13,27.3069,27.31,Huobi,0.0030999999999998806,36.602,0.11346619999999562,19.07289702911662
607,2021-08-20 00:38:13,27.3069,27.311,Huobi,0.004100000000001103,404.444,1.6582204000004461,20.731117429117067
608,2021-08-20 00:38:14,27.317,27.322,Huobi,0.004999999999999005,35.51070185200778,0.17755350926000357,20.90867093837707
609,2021-08-20 00:38:14,27.3217,27.322,Huobi,0.0002999999999993008,0.73,0.0002189999999994896,20.90888993837707
610,2021-08-20 00:38:15,27.317,27.318,Huobi,0.0010000000000012221,1.464,0.0014640000000017892,20.91035393837707
611,2021-08-20 00:38:18,27.3214,27.324,Huobi,0.002600000000001046,31.04,0.08070400000003246,20.991057938377104
612,2021-08-20 00:38:18,27.3217,27.324,Huobi,0.002300000000001745,0.73,0.0016790000000012739,20.992736938377107
613,2021-08-20 00:38:19,27.3217,27.324,Huobi,0.002300000000001745,0.73,0.0016790000000012739,20.99441593837711
614,2021-08-20 00:38:20,27.3217,27.322,Huobi,0.0002999999999993008,25.239,0.007571699999982354,21.00198763837709
615,2021-08-20 00:38:20,27.3217,27.323,Huobi,0.001300000000000523,6.531,0.008490300000003415,21.010477938377093
616,2021-08-20 00:38:35,27.3023,27.305,Huobi,0.002700000000000813,1.65,0.004455000000001341,21.014932938377093
617,2021-08-20 00:38:35,27.3023,27.304,Huobi,0.0016999999999995907,134.618,0.2288505999999449,21.243783538377038
618,2021-08-20 00:38:35,27.3023,27.303,Huobi,0.0007000000000019213,301.798,0.21125860000057986,21.455042138377618
619,2021-08-20 00:38:36,27.3023,27.311,Huobi,0.00870000000000104,81.19,0.7063530000000844,22.161395138377703
620,2021-08-20 00:38:37,27.3023,27.314,Huobi,0.011700000000001154,5.21,0.06095700000000601,22.22235213837771
621,2021-08-20 00:39:19,27.292,27.295,Huobi,0.0030000000000001137,26.6,0.07980000000000304,22.30215213837771
622,2021-08-20 00:39:31,27.29,27.2953,Binance,0.005300000000001859,0.27,0.001431000000000502,22.30358313837771
623,2021-08-20 00:39:35,27.2606,27.262,Huobi,0.00140000000000029,0.25,0.0003500000000000725,22.30393313837771
624,2021-08-20 00:39:51,27.313,27.3133,Binance,0.00030000000000285354,1.85,0.000555000000005279,22.304488138377717
625,2021-08-20 00:40:19,27.357,27.3598,Binance,0.00280000000000058,1.41,0.003948000000000817,22.30843613837772
626,2021-08-20 00:40:23,27.35,27.352,Binance,0.0019999999999988916,0.507,0.001013999999999438,22.309450138377716
627,2021-08-20 00:40:24,27.35,27.3534,Binance,0.0033999999999991815,10.0,0.033999999999991815,22.343450138377708
628,2021-08-20 00:40:26,27.35,27.3512,Binance,0.0011999999999972033,0.068,8.159999999980984e-05,22.34353173837771
629,2021-08-20 00:40:31,27.354,27.3568,Binance,0.00280000000000058,9.99,0.027972000000005794,22.371503738377715
630,2021-08-20 00:40:31,27.354,27.3567,Binance,0.002700000000000813,14.002999999999998,0.03780810000001138,22.409311838377725
631,2021-08-20 00:40:31,27.356,27.3567,Binance,0.0006999999999983686,3.89,0.002722999999993654,22.412034838377718
632,2021-08-20 00:40:32,27.351,27.3513,Binance,0.0002999999999993008,36.0,0.01079999999997483,22.422834838377693
633,2021-08-20 00:40:32,27.351,27.3567,Binance,0.0057000000000009265,34.84,0.1985880000000323,22.621422838377725
634,2021-08-20 00:40:32,27.351,27.3545,Binance,0.003500000000002501,10.22,0.035770000000025566,22.65719283837775
635,2021-08-20 00:40:35,27.353,27.3537,Binance,0.0006999999999983686,5.0,0.003499999999991843,22.66069283837774
636,2021-08-20 00:40:35,27.353,27.3534,Binance,0.00039999999999906777,36.0,0.01439999999996644,22.675092838377708
637,2021-08-20 00:40:36,27.35,27.3529,Binance,0.0029000000000003467,59.41,0.1722890000000206,22.84738183837773
638,2021-08-20 00:40:36,27.349,27.3593,Binance,0.010300000000000864,18.28,0.1882840000000158,23.035665838377746
639,2021-08-20 00:40:36,27.35,27.3593,Binance,0.009299999999999642,12.299999999999997,0.11438999999999556,23.150055838377742
640,2021-08-20 00:40:37,27.352,27.3529,Binance,0.0009000000000014552,45.897,0.041307300000066785,23.19136313837781
641,2021-08-20 00:40:37,27.35,27.3593,Binance,0.009299999999999642,30.25,0.28132499999998917,23.472688138377798
642,2021-08-20 00:40:37,27.35,27.3529,Binance,0.0029000000000003467,13.512999999999998,0.03918770000000468,23.5118758383778
643,2021-08-20 00:40:38,27.352,27.3529,Binance,0.0009000000000014552,22.0,0.019800000000032014,23.531675838377833
644,2021-08-20 00:40:41,27.346,27.35,Binance,0.004000000000001336,166.794,0.6671760000002228,24.198851838378054
645,2021-08-20 00:40:41,27.348,27.35,Binance,0.0020000000000024443,2.001,0.0040020000000048905,24.202853838378058
646,2021-08-20 00:40:41,27.349,27.35,Binance,0.0010000000000012221,55.89499999999999,0.0558950000000683,24.258748838378125
647,2021-08-20 00:40:45,27.354,27.3597,Binance,0.0057000000000009265,10.0,0.057000000000009265,24.315748838378134
648,2021-08-20 00:40:46,27.359,27.3597,Binance,0.0006999999999983686,10.0,0.006999999999983686,24.322748838378118
649,2021-08-20 00:40:48,27.358,27.367,Binance,0.009000000000000341,10.0,0.09000000000000341,24.41274883837812
650,2021-08-20 00:40:48,27.358,27.3671,Binance,0.009100000000000108,0.01,9.100000000000109e-05,24.412839838378122
651,2021-08-20 00:40:53,27.363,27.3728,Binance,0.00980000000000203,13.6,0.1332800000000276,24.54611983837815
652,2021-08-20 00:40:53,27.37,27.3728,Binance,0.00280000000000058,1.17,0.003276000000000678,24.54939583837815
653,2021-08-20 00:40:55,27.375,27.3755,Binance,0.0004999999999988347,93.059,0.04652949999989156,24.59592533837804
654,2021-08-20 00:40:56,27.373,27.3763,Binance,0.0032999999999994145,3.97,0.013100999999997677,24.60902633837804
655,2021-08-20 00:40:56,27.373,27.3736,Binance,0.0005999999999986017,6.48,0.003887999999990939,24.61291433837803
656,2021-08-20 00:40:56,27.373,27.3735,Binance,0.0004999999999988347,36.0,0.01799999999995805,24.630914338377988
657,2021-08-20 00:40:57,27.37,27.3703,Binance,0.0002999999999993008,64.84,0.019451999999954665,24.650366338377943
658,2021-08-20 00:40:58,27.362,27.3621,Binance,0.00010000000000331966,58.148,0.0058148000001930315,24.656181138378134
659,2021-08-20 00:40:58,27.362,27.3668,Binance,0.004800000000003024,6.85,0.03288000000002071,24.689061138378154
660,2021-08-20 00:40:58,27.362,27.3663,Binance,0.004300000000000637,53.37,0.22949100000003397,24.91855213837819
661,2021-08-20 00:40:59,27.361,27.3668,Binance,0.0058000000000006935,1.646,0.00954680000000114,24.92809893837819
662,2021-08-20 00:40:59,27.362,27.3668,Binance,0.004800000000003024,10.384,0.0498432000000314,24.97794213837822
663,2021-08-20 00:40:59,27.362,27.3663,Binance,0.004300000000000637,0.012000000000000455,5.1600000000009596e-05,24.97799373837822
664,2021-08-20 00:40:59,27.366,27.3663,Binance,0.0002999999999993008,13.447,0.004034099999990598,24.98202783837821
665,2021-08-20 00:41:00,27.362,27.3676,Binance,0.00560000000000116,8.389,0.046978400000009725,25.029006238378223
666,2021-08-20 00:41:00,27.366,27.3676,Binance,0.0015999999999998238,1.6110000000000007,0.002577599999999717,25.03158383837822
667,2021-08-20 00:41:00,27.366,27.3675,Binance,0.0015000000000000568,1.3,0.001950000000000074,25.033533838378222
668,2021-08-20 00:41:00,27.366,27.3664,Binance,0.00039999999999906777,0.22,8.799999999979491e-05,25.03362183837822
669,2021-08-20 00:41:00,27.366,27.3663,Binance,0.0002999999999993008,10.315999999999997,0.0030947999999927866,25.036716638378213
670,2021-08-20 00:41:01,27.362,27.3663,Binance,0.004300000000000637,6.743,0.028994900000004296,25.065711538378217
671,2021-08-20 00:41:01,27.366,27.3663,Binance,0.0002999999999993008,13.447,0.004034099999990598,25.06974563837821
672,2021-08-20 00:41:02,27.365,27.3665,Binance,0.0015000000000000568,1.646,0.0024690000000000935,25.07221463837821
673,2021-08-20 00:41:07,27.359,27.3618,Binance,0.002799999999997027,10.0,0.02799999999997027,25.10021463837818
674,2021-08-20 00:41:07,27.359,27.3602,Binance,0.0011999999999972033,0.91,0.001091999999997455,25.101306638378176
675,2021-08-20 00:41:12,27.361,27.3613,Binance,0.0002999999999993008,1.33,0.00039899999999907013,25.101705638378174
676,2021-08-20 00:41:12,27.361,27.3614,Binance,0.00039999999999906777,9.14,0.0036559999999914794,25.105361638378167
677,2021-08-20 00:41:21,27.362,27.3629,Binance,0.0009000000000014552,9.55,0.008595000000013897,25.11395663837818
678,2021-08-20 00:41:22,27.36,27.3629,Binance,0.0029000000000003467,9.55,0.027695000000003314,25.141651638378185
679,2021-08-20 00:41:25,27.36,27.3633,Binance,0.0032999999999994145,1.057,0.0034880999999993808,25.145139738378184
680,2021-08-20 00:41:25,27.363,27.3633,Binance,0.0002999999999993008,6.243,0.0018728999999956353,25.14701263837818
681,2021-08-20 00:41:26,27.359,27.3633,Binance,0.004299999999997084,7.3,0.03138999999997871,25.17840263837816
682,2021-08-20 00:41:28,27.355,27.3554,Binance,0.00039999999999906777,1.57,0.0006279999999985364,25.17903063837816
683,2021-08-20 00:41:29,27.354,27.3554,Binance,0.00140000000000029,0.551,0.0007714000000001598,25.17980203837816
684,2021-08-20 00:41:30,27.353,27.3554,Binance,0.0023999999999979593,1.36,0.003263999999997225,25.183066038378158
685,2021-08-20 00:41:31,27.353,27.3554,Binance,0.0023999999999979593,0.86,0.002063999999998245,25.185130038378155
686,2021-08-20 00:41:37,27.308,27.312,Binance,0.004000000000001336,1.65,0.006600000000002204,25.191730038378157
687,2021-08-20 00:41:41,27.338,27.3438,Binance,0.0058000000000006935,1.478,0.008572400000001024,25.20030243837816
688,2021-08-20 00:41:41,27.343,27.3438,Binance,0.0008000000000016882,23.169,0.018535200000039116,25.218837638378197
689,2021-08-20 00:41:42,27.338,27.3455,Binance,0.007500000000000284,1.478,0.01108500000000042,25.2299226383782
690,2021-08-20 00:41:42,27.343,27.3455,Binance,0.002500000000001279,23.169,0.05792250000002963,25.287845138378227
691,2021-08-20 00:41:44,27.358,27.3599,Binance,0.0018999999999991246,10.0,0.018999999999991246,25.30684513837822
692,2021-08-20 00:41:57,27.363,27.3647,Binance,0.0016999999999995907,0.93,0.0015809999999996194,25.308426138378216
693,2021-08-20 00:41:57,27.363,27.3644,Binance,0.00140000000000029,2.27,0.003178000000000658,25.311604138378218
694,2021-08-20 00:41:58,27.363,27.365,Binance,0.0019999999999988916,0.93,0.0018599999999989692,25.31346413837822
695,2021-08-20 00:42:01,27.363,27.3645,Binance,0.0015000000000000568,2.72,0.004080000000000155,25.31754413837822
696,2021-08-20 00:42:01,27.363,27.3644,Binance,0.00140000000000029,10.107999999999999,0.01415120000000293,25.331695338378225
697,2021-08-20 00:42:02,27.355,27.3574,Binance,0.0023999999999979593,8.63,0.02071199999998239,25.352407338378207
698,2021-08-20 00:42:02,27.355,27.357,Binance,0.0019999999999988916,5.0,0.009999999999994458,25.3624073383782
699,2021-08-20 00:42:10,27.383,27.3831,Binance,9.999999999976694e-05,5.0,0.0004999999999988347,25.3629073383782
700,2021-08-20 00:42:12,27.4,27.403,Huobi,0.0030000000000001137,36.99,0.11097000000000422,25.473877338378205
701,2021-08-20 00:42:14,27.4,27.402,Huobi,0.0020000000000024443,14.119,0.02823800000003451,25.50211533837824
702,2021-08-20 00:42:15,27.4,27.403,Huobi,0.0030000000000001137,14.117,0.04235100000000161,25.54446633837824
703,2021-08-20 00:42:18,27.4,27.404,Huobi,0.004000000000001336,33.258,0.13303200000004445,25.677498338378285
704,2021-08-20 00:42:18,27.4,27.403,Huobi,0.0030000000000001137,95.0,0.2850000000000108,25.962498338378296
705,2021-08-20 00:42:18,27.4,27.406,Huobi,0.006000000000000227,4.968,0.02980800000000113,25.9923063383783
706,2021-08-20 00:42:19,27.4,27.406,Huobi,0.006000000000000227,97.159,0.5829540000000222,26.57526033837832
707,2021-08-20 00:42:19,27.4,27.404,Huobi,0.004000000000001336,13.501,0.05400400000001803,26.629264338378338
708,2021-08-20 00:42:19,27.4,27.408,Huobi,0.008000000000002672,103.941,0.8315280000002777,27.460792338378617
709,2021-08-20 00:42:19,27.4,27.407,Huobi,0.0070000000000014495,1.644,0.011508000000002383,27.47230033837862
710,2021-08-20 00:42:20,27.4,27.408,Huobi,0.008000000000002672,99.634,0.7970720000002662,28.269372338378886
711,2021-08-20 00:42:20,27.4,27.406,Huobi,0.006000000000000227,2.159,0.01295400000000049,28.282326338378887
712,2021-08-20 00:42:20,27.4,27.409,Huobi,0.009000000000000341,2.46,0.02214000000000084,28.304466338378887
713,2021-08-20 00:42:22,27.3999,27.4,Huobi,9.999999999976694e-05,16.96,0.0016959999999960475,28.306162338378883
714,2021-08-20 00:42:24,27.4,27.408,Huobi,0.008000000000002672,28.0,0.2240000000000748,28.530162338378958
715,2021-08-20 00:42:24,27.4,27.406,Huobi,0.006000000000000227,14.551,0.08730600000000331,28.61746833837896
716,2021-08-20 00:42:24,27.4,27.402,Huobi,0.0020000000000024443,1.644,0.003288000000004018,28.620756338378964
717,2021-08-20 00:42:24,27.4,27.401,Huobi,0.0010000000000012221,95.0,0.0950000000001161,28.71575633837908
718,2021-08-20 00:42:25,27.4,27.401,Huobi,0.0010000000000012221,171.148,0.17114800000020916,28.88690433837929
719,2021-08-20 00:42:25,27.4,27.407,Huobi,0.0070000000000014495,109.484,0.7663880000001586,29.653292338379448
720,2021-08-20 00:42:25,27.4,27.404,Huobi,0.004000000000001336,1.095,0.004380000000001463,29.65767233837945
721,2021-08-20 00:42:25,27.4,27.403,Huobi,0.0030000000000001137,63.58,0.1907400000000072,29.848412338379458
722,2021-08-20 00:42:25,27.4,27.402,Huobi,0.0020000000000024443,176.199,0.3523980000004307,30.20081033837989
723,2021-08-20 00:42:26,27.4,27.401,Huobi,0.0010000000000012221,237.042,0.2370420000002897,30.43785233838018
724,2021-08-20 00:42:26,27.4,27.402,Huobi,0.0020000000000024443,356.199,0.7123980000008707,31.15025033838105
725,2021-08-20 00:42:26,27.4,27.403,Huobi,0.0030000000000001137,75.773,0.2273190000000086,31.377569338381058
726,2021-08-20 00:42:26,27.4,27.404,Huobi,0.004000000000001336,1.095,0.004380000000001463,31.38194933838106
727,2021-08-20 00:42:26,27.4,27.405,Huobi,0.005000000000002558,27.0,0.13500000000006906,31.516949338381128
728,2021-08-20 00:42:26,27.4,27.407,Huobi,0.0070000000000014495,72.97,0.5107900000001058,32.02773933838123
729,2021-08-20 00:42:26,27.4,27.408,Huobi,0.008000000000002672,1.644,0.013152000000004391,32.040891338381236
730,2021-08-20 00:42:27,27.4,27.402,Huobi,0.0020000000000024443,454.314,0.9086280000011105,32.949519338382345
731,2021-08-20 00:42:27,27.4,27.403,Huobi,0.0030000000000001137,75.773,0.2273190000000086,33.17683833838235
